Source,T (yyy-mm-dd hh:mm:ss),x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q0,q1,q2,q3
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:09:51.3,-33380.00471,-165471.8502,-104862.2803,0.582813986,1.221037242,0.655564377,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:13:51.3,-33240.07952,-165178.5598,-104704.7915,0.583229294,1.223050836,0.656843128,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:17:51.3,-33100.05461,-164884.7853,-104546.9952,0.583645018,1.225071602,0.658126765,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:21:51.3,-32959.92988,-164590.5249,-104388.8902,0.584061158,1.227099589,0.659415326,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:25:51.3,-32819.70523,-164295.7769,-104230.4754,0.584477713,1.229134845,0.660708843,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:29:51.3,-32679.38055,-164000.5396,-104071.7496,0.584894683,1.231177422,0.662007354,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:33:51.3,-32538.95574,-163704.8111,-103912.7115,0.585312066,1.233227368,0.663310892,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:37:51.3,-32398.43072,-163408.5898,-103753.36,0.585729861,1.235284735,0.664619496,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:41:51.3,-32257.80538,-163111.8739,-103593.6937,0.586148068,1.237349574,0.6659332,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:45:51.3,-32117.07962,-162814.6614,-103433.7116,0.586566686,1.239421937,0.667252042,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:49:51.3,-31976.25334,-162516.9507,-103273.4123,0.586985714,1.241501876,0.66857606,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:53:51.3,-31835.32644,-162218.7399,-103112.7947,0.587405151,1.243589444,0.66990529,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:57:51.3,-31694.29883,-161920.0272,-102951.8574,0.587824994,1.245684695,0.671239771,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:01:51.3,-31553.17041,-161620.8107,-102790.5992,0.588245245,1.247787682,0.672579541,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:05:51.3,-31411.94108,-161321.0885,-102629.0188,0.5886659,1.24989846,0.67392464,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:09:51.3,-31270.61075,-161020.8588,-102467.1149,0.589086959,1.252017084,0.675275106,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:13:51.3,-31129.17931,-160720.1196,-102304.8863,0.589508421,1.25414361,0.676630978,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:17:51.3,-30987.64667,-160418.8692,-102142.3316,0.589930284,1.256278093,0.677992298,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:21:51.3,-30846.01274,-160117.1055,-101979.4496,0.590352548,1.25842059,0.679359105,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:25:51.3,-30704.27742,-159814.8267,-101816.2388,0.590775209,1.26057116,0.680731441,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:29:51.3,-30562.44061,-159512.0307,-101652.698,0.591198267,1.262729859,0.682109346,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:33:51.3,-30420.50222,-159208.7157,-101488.8259,0.591621721,1.264896746,0.683492863,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:37:51.3,-30278.46215,-158904.8796,-101324.621,0.592045568,1.267071881,0.684882034,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:41:51.3,-30136.32031,-158600.5205,-101160.082,0.592469807,1.269255322,0.686276901,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:45:51.3,-29994.07661,-158295.6364,-100995.2076,0.592894436,1.271447131,0.687677508,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:49:51.3,-29851.73095,-157990.2252,-100829.9964,0.593319454,1.273647369,0.689083899,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:53:51.3,-29709.28324,-157684.285,-100664.4469,0.593744858,1.275856097,0.690496117,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 02:57:51.3,-29566.73339,-157377.8136,-100498.5578,0.594170647,1.278073377,0.691914206,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:01:51.3,-29424.0813,-157070.8091,-100332.3276,0.594596818,1.280299273,0.693338213,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:05:51.3,-29281.32689,-156763.2693,-100165.7549,0.59502337,1.282533847,0.694768183,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:09:51.3,-29138.47005,-156455.1921,-99998.83838,0.5954503,1.284777165,0.696204161,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:13:51.3,-28995.51071,-156146.5755,-99831.57646,0.595877606,1.287029291,0.697646195,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:17:51.3,-28852.44877,-155837.4173,-99663.96772,0.596305286,1.289290291,0.699094331,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:21:51.3,-28709.28415,-155527.7155,-99496.01069,0.596733338,1.291560232,0.700548617,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:25:51.3,-28566.01674,-155217.4677,-99327.70388,0.597161759,1.29383918,0.702009101,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:29:51.3,-28422.64647,-154906.6719,-99159.04582,0.597590546,1.296127204,0.703475833,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:33:51.3,-28279.17325,-154595.3259,-98990.03498,0.598019697,1.298424372,0.70494886,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:37:51.3,-28135.59699,-154283.4275,-98820.66986,0.598449209,1.300730753,0.706428234,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:41:51.3,-27991.9176,-153970.9744,-98650.94892,0.59887908,1.303046417,0.707914003,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:45:51.3,-27848.135,-153657.9645,-98480.87062,0.599309306,1.305371436,0.70940622,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:49:51.3,-27704.24911,-153344.3954,-98310.43341,0.599739885,1.307705881,0.710904936,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:53:51.3,-27560.25983,-153030.2649,-98139.63573,0.600170814,1.310049824,0.712410202,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 03:57:51.3,-27416.16709,-152715.5707,-97968.47599,0.60060209,1.312403339,0.713922073,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:01:51.3,-27271.9708,-152400.3105,-97796.9526,0.601033709,1.3147665,0.7154406,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:05:51.3,-27127.67088,-152084.482,-97625.06396,0.601465668,1.317139381,0.716965837,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:09:51.3,-26983.26725,-151768.0828,-97452.80846,0.601897964,1.319522059,0.71849784,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:13:51.3,-26838.75983,-151451.1106,-97280.18445,0.602330594,1.32191461,0.720036664,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:17:51.3,-26694.14854,-151133.563,-97107.19031,0.602763553,1.324317111,0.721582364,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:21:51.3,-26549.4333,-150815.4376,-96933.82436,0.603196838,1.32672964,0.723134997,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:25:51.3,-26404.61403,-150496.732,-96760.08495,0.603630446,1.329152278,0.72469462,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:29:51.3,-26259.69066,-150177.4437,-96585.97038,0.604064372,1.331585104,0.72626129,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:33:51.3,-26114.66311,-149857.5703,-96411.47896,0.604498612,1.334028199,0.727835067,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:37:51.3,-25969.5313,-149537.1093,-96236.60898,0.604933163,1.336481645,0.729416009,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:41:51.3,-25824.29516,-149216.0583,-96061.3587,0.60536802,1.338945525,0.731004177,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:45:51.3,-25678.95463,-148894.4146,-95885.72639,0.605803178,1.341419923,0.73259963,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:49:51.3,-25533.50962,-148572.1759,-95709.71029,0.606238634,1.343904924,0.734202431,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:53:51.3,-25387.96006,-148249.3394,-95533.30863,0.606674383,1.346400613,0.735812642,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 04:57:51.3,-25242.30589,-147925.9027,-95356.51962,0.607110419,1.348907078,0.737430324,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:01:51.3,-25096.54704,-147601.8632,-95179.34147,0.607546739,1.351424406,0.739055543,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:05:51.3,-24950.68343,-147277.2181,-95001.77235,0.607983337,1.353952686,0.740688361,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:09:51.3,-24804.71501,-146951.965,-94823.81044,0.608420208,1.356492008,0.742328845,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:13:51.3,-24658.64171,-146626.1011,-94645.45389,0.608857347,1.359042464,0.74397706,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:17:51.3,-24512.46346,-146299.6237,-94466.70083,0.609294749,1.361604144,0.745633074,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:21:51.3,-24366.18021,-145972.5302,-94287.54939,0.609732407,1.364177143,0.747296952,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:25:51.3,-24219.79189,-145644.8178,-94107.99766,0.610170317,1.366761555,0.748968765,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:29:51.3,-24073.29844,-145316.4837,-93928.04374,0.610608473,1.369357475,0.750648582,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:33:51.3,-23926.6998,-144987.5252,-93747.68569,0.611046868,1.371964999,0.752336471,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:37:51.3,-23779.99592,-144657.9396,-93566.92158,0.611485496,1.374584226,0.754032505,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:41:51.3,-23633.18675,-144327.7239,-93385.74943,0.611924352,1.377215255,0.755736756,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:45:51.3,-23486.27222,-143996.8753,-93204.16727,0.612363429,1.379858185,0.757449296,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:49:51.3,-23339.25228,-143665.391,-93022.1731,0.612802719,1.382513118,0.759170199,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:53:51.3,-23192.12689,-143333.268,-92839.7649,0.613242218,1.385180157,0.760899539,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 05:57:51.3,-23044.896,-143000.5035,-92656.94064,0.613681916,1.387859405,0.762637393,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:01:51.3,-22897.55956,-142667.0945,-92473.69827,0.614121808,1.390550969,0.764383836,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:05:51.3,-22750.11752,-142333.0381,-92290.03571,0.614561886,1.393254953,0.766138947,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:09:51.3,-22602.56984,-141998.3311,-92105.95087,0.615002142,1.395971466,0.767902804,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:13:51.3,-22454.91648,-141662.9708,-91921.44166,0.615442569,1.398700618,0.769675487,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:17:51.3,-22307.15739,-141326.9538,-91736.50593,0.615883159,1.401442519,0.771457075,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:21:51.3,-22159.29255,-140990.2773,-91551.14154,0.616323903,1.40419728,0.773247652,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:25:51.3,-22011.32191,-140652.9381,-91365.34633,0.616764795,1.406965015,0.7750473,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:29:51.3,-21863.24544,-140314.9331,-91179.1181,0.617205824,1.40974584,0.776856102,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:33:51.3,-21715.0631,-139976.259,-90992.45466,0.617646982,1.412539869,0.778674144,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:37:51.3,-21566.77488,-139636.9129,-90805.35377,0.618088261,1.415347222,0.780501511,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:41:51.3,-21418.38073,-139296.8913,-90617.81318,0.618529651,1.418168016,0.782338291,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:45:51.3,-21269.88064,-138956.1911,-90429.83063,0.618971142,1.421002374,0.784184573,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:49:51.3,-21121.27457,-138614.8091,-90241.40382,0.619412726,1.423850417,0.786040445,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:53:51.3,-20972.56252,-138272.7418,-90052.53044,0.619854391,1.42671227,0.787905999,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 06:57:51.3,-20823.74446,-137929.9861,-89863.20816,0.620296129,1.429588057,0.789781326,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:01:51.3,-20674.82037,-137586.5384,-89673.43462,0.620737929,1.432477907,0.791666521,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:05:51.3,-20525.79025,-137242.3955,-89483.20743,0.621179779,1.435381948,0.793561677,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:09:51.3,-20376.65408,-136897.5539,-89292.52421,0.621621669,1.438300311,0.79546689,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:13:51.3,-20227.41185,-136552.0102,-89101.38251,0.622063589,1.441233128,0.797382258,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:17:51.3,-20078.06355,-136205.7609,-88909.7799,0.622505525,1.444180533,0.799307879,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:21:51.3,-19928.60919,-135858.8024,-88717.7139,0.622947468,1.447142663,0.801243853,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:25:51.3,-19779.04877,-135511.1312,-88525.18202,0.623389404,1.450119654,0.80319028,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:29:51.3,-19629.38228,-135162.7438,-88332.18172,0.623831321,1.453111647,0.805147265,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:33:51.3,-19479.60974,-134813.6364,-88138.71048,0.624273206,1.456118784,0.80711491,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:37:51.3,-19329.73115,-134463.8055,-87944.7657,0.624715047,1.459141206,0.809093322,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:41:51.3,-19179.74652,-134113.2474,-87750.34481,0.62515683,1.462179061,0.811082607,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:45:51.3,-19029.65587,-133761.9583,-87555.44517,0.625598542,1.465232495,0.813082874,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:49:51.3,-18879.45923,-133409.9345,-87360.06414,0.626040169,1.468301657,0.815094234,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:53:51.3,-18729.1566,-133057.1723,-87164.19905,0.626481695,1.4713867,0.817116797,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 07:57:51.3,-18578.74802,-132703.6676,-86967.84718,0.626923107,1.474487777,0.819150678,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:01:51.3,-18428.23352,-132349.4168,-86771.00581,0.62736439,1.477605043,0.821195991,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:05:51.3,-18277.61313,-131994.4159,-86573.67218,0.627805527,1.480738656,0.823252853,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:09:51.3,-18126.88688,-131638.661,-86375.8435,0.628246504,1.483888777,0.825321382,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:13:51.3,-17976.05482,-131282.148,-86177.51697,0.628687303,1.487055568,0.827401698,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:17:51.3,-17825.11699,-130924.8729,-85978.68974,0.629127909,1.490239193,0.829493923,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:21:51.3,-17674.07344,-130566.8318,-85779.35893,0.629568304,1.49343982,0.831598181,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:25:51.3,-17522.92422,-130208.0204,-85579.52164,0.63000847,1.496657618,0.833714597,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:29:51.3,-17371.66939,-129848.4347,-85379.17494,0.630448391,1.499892759,0.835843298,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:33:51.3,-17220.30902,-129488.0705,-85178.31586,0.630888047,1.503145418,0.837984414,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:37:51.3,-17068.84315,-129126.9235,-84976.94141,0.631327419,1.50641577,0.840138076,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:41:51.3,-16917.27188,-128764.9895,-84775.04857,0.631766489,1.509703996,0.842304417,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:45:51.3,-16765.59526,-128402.2642,-84572.63427,0.632205236,1.513010278,0.844483572,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:49:51.3,-16613.81339,-128038.7431,-84369.69542,0.63264364,1.5163348,0.846675679,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:53:51.3,-16461.92635,-127674.422,-84166.2289,0.633081681,1.519677749,0.848880876,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 08:57:51.3,-16309.93422,-127309.2963,-83962.23154,0.633519336,1.523039317,0.851099305,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:01:51.3,-16157.8371,-126943.3616,-83757.70016,0.633956585,1.526419697,0.85333111,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:05:51.3,-16005.63509,-126576.6133,-83552.63152,0.634393404,1.529819083,0.855576437,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:09:51.3,-15853.3283,-126209.0469,-83347.02238,0.634829771,1.533237675,0.857835433,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:13:51.3,-15700.91684,-125840.6577,-83140.86941,0.635265662,1.536675676,0.86010825,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:17:51.3,-15548.40082,-125471.441,-82934.1693,0.635701053,1.540133289,0.86239504,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:21:51.3,-15395.78037,-125101.3921,-82726.91866,0.636135919,1.543610724,0.864695958,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:25:51.3,-15243.05562,-124730.5063,-82519.11409,0.636570235,1.547108191,0.867011162,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:29:51.3,-15090.22671,-124358.7786,-82310.75215,0.637003974,1.550625904,0.869340813,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:33:51.3,-14937.29377,-123986.2042,-82101.82934,0.637437111,1.554164083,0.871685072,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:37:51.3,-14784.25695,-123612.7782,-81892.34213,0.637869616,1.557722947,0.874044106,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:41:51.3,-14631.1164,-123238.4955,-81682.28697,0.638301463,1.561302722,0.876418083,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:45:51.3,-14477.8723,-122863.3512,-81471.66024,0.638732622,1.564903636,0.878807173,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:49:51.3,-14324.5248,-122487.3401,-81260.4583,0.639163063,1.56852592,0.881211549,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:53:51.3,-14171.07409,-122110.457,-81048.67746,0.639592758,1.57216981,0.883631389,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 09:57:51.3,-14017.52034,-121732.6968,-80836.31399,0.640021673,1.575835545,0.886066872,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:01:51.3,-13863.86375,-121354.0542,-80623.3641,0.640449777,1.579523368,0.88851818,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:05:51.3,-13710.10451,-120974.5238,-80409.82398,0.640877038,1.583233527,0.890985498,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:09:51.3,-13556.24284,-120594.1003,-80195.68976,0.641303422,1.586966271,0.893469015,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:13:51.3,-13402.27894,-120212.7782,-79980.95754,0.641728894,1.590721856,0.895968922,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:17:51.3,-13248.21305,-119830.5519,-79765.62335,0.642153419,1.594500541,0.898485414,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:21:51.3,-13094.04538,-119447.416,-79549.6832,0.64257696,1.598302589,0.90101869,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:25:51.3,-12939.77619,-119063.3648,-79333.13302,0.642999481,1.602128268,0.903568951,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:29:51.3,-12785.40572,-118678.3926,-79115.96873,0.643420942,1.605977849,0.906136402,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:33:51.3,-12630.93422,-118292.4935,-78898.18616,0.643841305,1.60985161,0.908721251,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:37:51.3,-12476.36198,-117905.6618,-78679.78112,0.644260529,1.613749832,0.91132371,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:41:51.3,-12321.68926,-117517.8916,-78460.74935,0.644678572,1.6176728,0.913943997,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:45:51.3,-12166.91636,-117129.1769,-78241.08656,0.645095394,1.621620805,0.916582329,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:49:51.3,-12012.04358,-116739.5116,-78020.78837,0.645510948,1.625594143,0.91923893,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:53:51.3,-11857.07121,-116348.8896,-77799.85039,0.645925192,1.629593115,0.921914029,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 10:57:51.3,-11701.99959,-115957.3048,-77578.26814,0.646338078,1.633618026,0.924607855,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:01:51.3,-11546.82905,-115564.7509,-77356.0371,0.64674956,1.637669187,0.927320646,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:05:51.3,-11391.55992,-115171.2215,-77133.15269,0.64715959,1.641746915,0.93005264,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:09:51.3,-11236.19257,-114776.7102,-76909.61028,0.647568116,1.645851531,0.932804083,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:13:51.3,-11080.72735,-114381.2106,-76685.40516,0.647975089,1.649983364,0.935575221,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:17:51.3,-10925.16465,-113984.716,-76460.53258,0.648380455,1.654142746,0.93836631,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:21:51.3,-10769.50486,-113587.2198,-76234.98771,0.64878416,1.658330017,0.941177605,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:25:51.3,-10613.74839,-113188.7153,-76008.76569,0.64918615,1.662545522,0.94400937,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:29:51.3,-10457.89565,-112789.1957,-75781.86156,0.649586367,1.666789612,0.946861873,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:33:51.3,-10301.94708,-112388.654,-75554.27031,0.649984753,1.671062645,0.949735384,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:37:51.3,-10145.90312,-111987.0833,-75325.98687,0.650381247,1.675364985,0.952630183,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:41:51.3,-9989.76424,-111584.4764,-75097.0061,0.650775788,1.679697003,0.955546552,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:45:51.3,-9833.530907,-111180.8263,-74867.32278,0.651168311,1.684059076,0.958484778,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:49:51.3,-9677.203617,-110776.1256,-74636.93163,0.651558753,1.688451588,0.961445155,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:53:51.3,-9520.782878,-110370.3671,-74405.82731,0.651947045,1.692874932,0.964427983,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 11:57:51.3,-9364.269213,-109963.5432,-74174.00438,0.652333119,1.697329505,0.967433566,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:01:51.3,-9207.663163,-109555.6464,-73941.45735,0.652716904,1.701815715,0.970462215,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:05:51.3,-9050.965288,-109146.6691,-73708.18064,0.653098327,1.706333974,0.973514247,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:09:51.3,-8894.176161,-108736.6035,-73474.16861,0.653477313,1.710884704,0.976589985,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:13:51.3,-8737.296379,-108325.4418,-73239.41553,0.653853784,1.715468335,0.979689758,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:17:51.3,-8580.326553,-107913.176,-73003.91558,0.654227661,1.720085304,0.982813903,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:21:51.3,-8423.267315,-107499.7981,-72767.66288,0.654598864,1.724736058,0.985962763,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:25:51.3,-8266.119319,-107085.3,-72530.65145,0.654967307,1.729421051,0.989136686,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:29:51.3,-8108.883236,-106669.6733,-72292.87524,0.655332905,1.734140748,0.992336029,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:33:51.3,-7951.559759,-106252.9096,-72054.32809,0.655695568,1.738895619,0.995561157,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:37:51.3,-7794.149605,-105835.0005,-71815.00379,0.656055206,1.743686148,0.998812441,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:41:51.3,-7636.65351,-105415.9374,-71574.896,0.656411723,1.748512826,1.002090259,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:45:51.3,-7479.072235,-104995.7114,-71333.99831,0.656765024,1.753376153,1.005394999,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:49:51.3,-7321.406564,-104574.3138,-71092.30421,0.657115009,1.758276642,1.008727054,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:53:51.3,-7163.657304,-104151.7356,-70849.80711,0.657461574,1.763214812,1.012086829,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 12:57:51.3,-7005.82529,-103727.9677,-70606.50029,0.657804614,1.768191197,1.015474734,,,,
